netst,stlo,stla,geometry,index_right,STATE,ORIG_LABEL,SGMC_LABEL,UNIT_LINK,UNIT_NAME,AGE_MIN,AGE_MAX,MAJOR1,MAJOR2,MAJOR3,MINOR1,MINOR2,MINOR3,MINOR4,MINOR5,INCIDENTAL,INDETERMIN,REF_ID,REFERENCE,GENERALIZE,DIGITAL_UR,NGMDB1,NGMDB2,NGMDB3,RuleID,FIPS_C
TA.F09A,-117.909401,45.708698,POINT (-117.909401 45.708698),13725.0,OR,Tcs,Tcs;0,ORTcs;0,Saddle Mountains Basalt,Phanerozoic - Cenozoic - Tertiary-Neogene - Late-Miocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Middle-Miocene,Basalt,,,,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
TA.F10A,-117.227699,45.9734,POINT (-117.227699 45.9734),13708.0,OR,Tcs,Tcs;0,ORTcs;0,Saddle Mountains Basalt,Phanerozoic - Cenozoic - Tertiary-Neogene - Late-Miocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Middle-Miocene,Basalt,,,,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
TA.F11A,-116.1549,45.888302,POINT (-116.1549 45.888302),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.F12A,-115.2547,45.7565,POINT (-115.2547 45.7565),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.F13A,-114.331703,45.789299,POINT (-114.331703 45.789299),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.F14A,-113.369904,45.812199,POINT (-113.369904 45.812199),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.F15A,-112.492897,45.8409,POINT (-112.492897 45.8409),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.F16A,-111.626198,45.784302,POINT (-111.626198 45.784302),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.F17A,-110.658997,45.905399,POINT (-110.658997 45.905399),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.G03A,-123.281097,45.3153,POINT (-123.281097 45.3153),16109.0,OR,Ty,Ty;0,ORTy;0,Yamhill Formation and related rocks,Phanerozoic - Cenozoic - Tertiary-Paleogene - Late-Eocene,Phanerozoic - Cenozoic - Tertiary-Paleogene - Middle-Eocene,Siltstone,,,Sandstone,,,,,Basalt,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Sedimentary, clastic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,23.0,41
TA.G03D,-123.264099,45.211498,POINT (-123.264099 45.211498),11928.0,OR,Ti,Ti;0,ORTi;0,Mafic intrusions,Phanerozoic - Cenozoic - Tertiary-Paleogene - Oligocene,Phanerozoic - Cenozoic - Tertiary-Paleogene - Oligocene,Gabbro,,,Granitic,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, intrusive",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,1.0,41
TA.G04A,-122.478401,45.205898,POINT (-122.478401 45.205898),8872.0,OR,QTba,QTba;0,ORQTba;0,Basalt and basaltic andesite,Phanerozoic - Cenozoic - Quaternary - Pleistocene - Calabrian,Phanerozoic - Cenozoic - Tertiary-Neogene - Early-Pliocene - Zanclean,Basaltic-andesite,Basalt,,,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
TA.G05A,-121.316704,45.242199,POINT (-121.316704 45.242199),9131.0,OR,QTs,QTs;0,ORQTs;0,Sedimentary rocks,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Pliocene,Sandstone-mudstone,,,Conglomerate,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Sedimentary, clastic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,23.0,41
TA.G05D,-121.316704,45.242199,POINT (-121.316704 45.242199),9131.0,OR,QTs,QTs;0,ORQTs;0,Sedimentary rocks,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Pliocene,Sandstone-mudstone,,,Conglomerate,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Sedimentary, clastic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,23.0,41
TA.G06A,-120.635101,45.235699,POINT (-120.635101 45.235699),11509.0,OR,Tcw,Tcw;0,ORTcw;0,Wanapum Basalt,Phanerozoic - Cenozoic - Tertiary-Neogene - Middle-Miocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Middle-Miocene,Basalt,,,,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
TA.G07A,-119.669197,45.266399,POINT (-119.669197 45.266399),10987.0,OR,Tcg,Tcg;0,ORTcg;0,Grande Ronde Basalt,Phanerozoic - Cenozoic - Tertiary-Neogene - Middle-Miocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Early-Miocene,Basalt,,,,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
TA.G08A,-118.959503,45.290401,POINT (-118.959503 45.290401),5013.0,OR,KJi,KJi;0,ORKJi;0,Intrusive rocks,Phanerozoic - Mesozoic - Cretaceous - Late-Cretaceous - Maastrichtian,Phanerozoic - Mesozoic - Triassic - Late-Triassic - Rhaetian,Quartz-diorite,Granitic,Granodiorite,Gabbro,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, intrusive",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,1.0,41
TA.G09A,-117.780197,45.278099,POINT (-117.780197 45.278099),10987.0,OR,Tcg,Tcg;0,ORTcg;0,Grande Ronde Basalt,Phanerozoic - Cenozoic - Tertiary-Neogene - Middle-Miocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Early-Miocene,Basalt,,,,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
TA.G10A,-117.120399,45.2925,POINT (-117.120399 45.2925),7799.0,OR,Qs,Qs;0,ORQs;0,Lacustrine and fluvial sedimentary rocks,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Clay,Silt,Sand,Gravel,,,,,Peat,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Unconsolidated, undifferentiated",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,29.0,41
TA.G11A,-116.267998,45.3997,POINT (-116.267998 45.3997),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.G12A,-115.325699,45.128502,POINT (-115.325699 45.128502),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.G13A,-114.232903,45.093102,POINT (-114.232903 45.093102),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.G14A,-113.460403,45.243198,POINT (-113.460403 45.243198),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.G15A,-112.488701,45.166,POINT (-112.488701 45.166),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.G16A,-111.804604,45.2285,POINT (-111.804604 45.2285),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.G17A,-110.739799,45.321201,POINT (-110.739799 45.321201),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.H02A,-123.999702,44.676399,POINT (-123.999702 44.676399),16115.0,OR,Tyq,Tyq;0,ORTyq;0,Yaquina Formation,Phanerozoic - Cenozoic - Tertiary-Neogene - Early-Miocene,Phanerozoic - Cenozoic - Tertiary-Paleogene - Late-Oligocene - Chattian,Sandstone,Conglomerate,Siltstone,,,,,,"Coal, Volcanic",,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Sedimentary, clastic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,23.0,41
TA.H03A,-123.292297,44.676498,POINT (-123.292297 44.676498),14771.0,OR,Tsr,Tsr;0,ORTsr;0,Siletz River Volcanics and related rocks,Phanerozoic - Cenozoic - Tertiary-Paleogene - Middle-Eocene,Phanerozoic - Cenozoic - Tertiary-Paleogene - Paleocene,Basalt,,,Hypabyssal-basalt,Conglomerate,,,,"Siltstone, Sandstone",,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
TA.H04A,-122.186203,44.683701,POINT (-122.186203 44.683701),7079.0,OR,Qls,Qls;0,ORQls;0,Landslide and debris-flow deposits,Phanerozoic - Cenozoic - Quaternary - Holocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Coarse-detrital,,,Fine-detrital,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Unconsolidated, undifferentiated",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,29.0,41
TA.H04D,-122.737701,44.523399,POINT (-122.737701 44.523399),15505.0,OR,Tu,Tu;0,ORTu;0,"Undifferentiated tuffaceous sedimentary rocks, tuffs, and basalt",Phanerozoic - Cenozoic - Tertiary-Neogene - Miocene,Phanerozoic - Cenozoic - Tertiary-Paleogene - Oligocene,Basalt,Basaltic-andesite,,Dacite,Andesite,Conglomerate,Mixed-clastic,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
TA.H05A,-121.227097,44.647301,POINT (-121.227097 44.647301),14235.0,OR,Tob,Tob;0,ORTob;0,Olivine basalt,Phanerozoic - Cenozoic - Tertiary-Neogene - Pliocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Miocene,Basalt,,,Basaltic-andesite,Andesite,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
TA.H06A,-120.334602,44.734402,POINT (-120.334602 44.734402),8545.0,OR,Qls,Qls;0,ORQls;0,Landslide and debris-flow deposits,Phanerozoic - Cenozoic - Quaternary - Holocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Coarse-detrital,,,Fine-detrital,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Unconsolidated, undifferentiated",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,29.0,41
TA.H07A,-119.564598,44.591301,POINT (-119.564598 44.591301),8563.0,OR,Qls,Qls;0,ORQls;0,Landslide and debris-flow deposits,Phanerozoic - Cenozoic - Quaternary - Holocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Coarse-detrital,,,Fine-detrital,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Unconsolidated, undifferentiated",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,29.0,41
TA.H08A,-118.670403,44.5191,POINT (-118.670403 44.5191),10916.0,OR,Tca,Tca;0,ORTca;0,Clastic rocks and andesite flows,Phanerozoic - Cenozoic - Tertiary-Paleogene - Early-Oligocene - Rupelian,Phanerozoic - Cenozoic - Tertiary-Paleogene - Paleocene,Andesite,,,Basalt,Rhyolite,Mudstone,Claystone,"Siltstone, Sandstone, Conglomerate",,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
TA.H09A,-117.664299,44.665298,POINT (-117.664299 44.665298),16541.0,OR,Ts,Ts;0,ORTs;0,Tuffaceous sedimentary rocks and tuff,Phanerozoic - Cenozoic - Tertiary-Neogene - Pliocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Miocene,Sandstone,Siltstone,Mudstone,Claystone,Rhyolite,Diatomite,Basalt,Conglomerate,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Sedimentary, clastic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,23.0,41
TA.H10A,-116.747398,44.589001,POINT (-116.747398 44.589001),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.H11A,-116.012703,44.703499,POINT (-116.012703 44.703499),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.H12A,-114.8554,44.5494,POINT (-114.8554 44.5494),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.H13A,-114.254501,44.564201,POINT (-114.254501 44.564201),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.H14A,-113.367401,44.616501,POINT (-113.367401 44.616501),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.H15A,-112.643898,44.617298,POINT (-112.643898 44.617298),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.H16A,-111.247803,44.7038,POINT (-111.247803 44.7038),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.H17A,-110.576202,44.3951,POINT (-110.576202 44.3951),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.HATC,-121.461197,40.816101,POINT (-121.461197 40.816101),,,,,,,,,,,,,,,,,,,,,,,,,,,
TA.I02A,-123.829903,44.003502,POINT (-123.829903 44.003502),15084.0,OR,Tt,Tt;0,ORTt;0,Tyee Formation,Phanerozoic - Cenozoic - Tertiary-Paleogene - Middle-Eocene,Phanerozoic - Cenozoic - Tertiary-Paleogene - Middle-Eocene,Sandstone,,,Siltstone,,,,,Dacite,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Sedimentary, clastic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,23.0,41
TA.I02D,-123.846901,44.1059,POINT (-123.846901 44.1059),15084.0,OR,Tt,Tt;0,ORTt;0,Tyee Formation,Phanerozoic - Cenozoic - Tertiary-Paleogene - Middle-Eocene,Phanerozoic - Cenozoic - Tertiary-Paleogene - Middle-Eocene,Sandstone,,,Siltstone,,,,,Dacite,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Sedimentary, clastic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,23.0,41
TA.I02E,-123.847298,44.1077,POINT (-123.847298 44.1077),15084.0,OR,Tt,Tt;0,ORTt;0,Tyee Formation,Phanerozoic - Cenozoic - Tertiary-Paleogene - Middle-Eocene,Phanerozoic - Cenozoic - Tertiary-Paleogene - Middle-Eocene,Sandstone,,,Siltstone,,,,,Dacite,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Sedimentary, clastic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,23.0,41
TA.I03A,-123.277702,43.972599,POINT (-123.277702 43.972599),14892.0,OR,Tss,Tss;0,ORTss;0,Tuffaceous siltstone and sandstone,Phanerozoic - Cenozoic - Tertiary-Paleogene - Late-Eocene,Phanerozoic - Cenozoic - Tertiary-Paleogene - Middle-Eocene,Mudstone,,,Siltstone,Sandstone,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Sedimentary, clastic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,23.0,41
TA.I03D,-123.348701,43.697201,POINT (-123.348701 43.697201),12383.0,OR,Tmsm,Tmsm;0,ORTmsm;0,"Marine sandstone, siltstone, and mudstone",Phanerozoic - Cenozoic - Tertiary-Paleogene - Early-Eocene,Phanerozoic - Cenozoic - Tertiary-Paleogene - Paleocene,Sandstone,,,Siltstone,Mudstone,,,,Conglomerate,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Sedimentary, clastic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,23.0,41
TA.I04A,-122.411301,43.794102,POINT (-122.411301 43.794102),15516.0,OR,Tu,Tu;0,ORTu;0,"Undifferentiated tuffaceous sedimentary rocks, tuffs, and basalt",Phanerozoic - Cenozoic - Tertiary-Neogene - Miocene,Phanerozoic - Cenozoic - Tertiary-Paleogene - Oligocene,Basalt,Basaltic-andesite,,Dacite,Andesite,Conglomerate,Mixed-clastic,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Igneous, volcanic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,2.0,41
TA.I05A,-121.267502,44.162601,POINT (-121.267502 44.162601),7867.0,OR,Qs,Qs;0,ORQs;0,Lacustrine and fluvial sedimentary rocks,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Phanerozoic - Cenozoic - Quaternary - Pleistocene,Clay,Silt,Sand,Gravel,,,,,Peat,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Unconsolidated, undifferentiated",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,29.0,41
TA.I05D,-121.3395,44.3386,POINT (-121.3395 44.3386),14599.0,OR,Ts,Ts;0,ORTs;0,Tuffaceous sedimentary rocks and tuff,Phanerozoic - Cenozoic - Tertiary-Neogene - Pliocene,Phanerozoic - Cenozoic - Tertiary-Neogene - Miocene,Sandstone,Siltstone,Mudstone,Claystone,Rhyolite,Diatomite,Basalt,Conglomerate,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Sedimentary, clastic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,23.0,41
TA.I06A,-120.210701,43.943699,POINT (-120.210701 43.943699),16615.0,OR,Tsfj,Tsfj;0,ORTsfj;0,John Day Formation of east-central Oregon,Phanerozoic - Cenozoic - Tertiary-Neogene - Early-Miocene,Phanerozoic - Cenozoic - Tertiary-Paleogene - Late-Eocene,Sandstone-mudstone,,,,,,,,,,OR392,"Miller, R.J., Raines, G.L., and Connors, K.A., 2002, Spatial digital database for the geologic map of Oregon: Geology compiled by G.W. Walker and N.S. MacLeod, USGS Open-File Report 03-67, scale 1:500,000.","Sedimentary, clastic",https://pubs.usgs.gov/of/2003/of03-067/,https://ngmdb.usgs.gov/Prodesc/proddesc_16259.htm,,,23.0,41
